date,stock_code,stock_name,industry,open,close,high,low,volume
2025-07-31,NVDA,NVIDIA,Technology,84.37,83.63,86.24,82.32,6089701
2025-08-01,NVDA,NVIDIA,Technology,83.63,81.45,85.0,81.42,1681265
2025-08-04,NVDA,NVIDIA,Technology,81.45,80.37,81.53,78.17,6798596
2025-08-05,NVDA,NVIDIA,Technology,80.37,82.09,83.28,79.3,2014108
2025-08-06,NVDA,NVIDIA,Technology,82.09,85.04,87.35,80.8,5788150
2025-08-07,NVDA,NVIDIA,Technology,85.04,83.71,86.75,81.95,4065495
2025-08-08,NVDA,NVIDIA,Technology,83.71,81.13,84.84,78.69,9402927
2025-08-11,NVDA,NVIDIA,Technology,81.13,81.57,82.03,80.0,7697034
2025-08-12,NVDA,NVIDIA,Technology,81.57,83.01,83.68,81.14,1194394
2025-08-13,NVDA,NVIDIA,Technology,83.01,82.22,83.25,81.53,7302273
2025-08-14,NVDA,NVIDIA,Technology,82.22,81.02,83.48,79.23,6737412
2025-08-15,NVDA,NVIDIA,Technology,81.02,81.79,82.58,80.31,7117841
2025-08-18,NVDA,NVIDIA,Technology,81.79,80.19,82.29,79.8,8011199
2025-08-19,NVDA,NVIDIA,Technology,80.19,79.08,81.62,78.73,9421587
2025-08-20,NVDA,NVIDIA,Technology,79.08,80.42,81.69,79.05,2191375
2025-08-21,NVDA,NVIDIA,Technology,80.42,80.64,81.58,80.12,6010380
2025-08-22,NVDA,NVIDIA,Technology,80.64,80.87,82.48,78.68,6043348
2025-08-25,NVDA,NVIDIA,Technology,80.87,80.31,82.06,78.48,5451475
2025-08-26,NVDA,NVIDIA,Technology,80.31,79.68,82.12,79.05,8777441
2025-08-27,NVDA,NVIDIA,Technology,79.68,80.31,82.28,79.68,8794871
2025-08-28,NVDA,NVIDIA,Technology,80.31,79.13,82.69,78.62,5817740
2025-08-29,NVDA,NVIDIA,Technology,79.13,79.0,80.9,77.44,7825529
2025-09-01,NVDA,NVIDIA,Technology,79.0,79.75,82.02,78.84,8579560
2025-09-02,NVDA,NVIDIA,Technology,79.75,79.02,80.81,76.98,2482745
2025-09-03,NVDA,NVIDIA,Technology,79.02,80.72,82.99,78.63,2632508
2025-09-04,NVDA,NVIDIA,Technology,80.72,81.19,82.28,78.38,6907560
2025-09-05,NVDA,NVIDIA,Technology,81.19,83.27,84.95,79.72,1966749
2025-09-08,NVDA,NVIDIA,Technology,83.27,80.73,85.37,79.48,4818030
2025-09-09,NVDA,NVIDIA,Technology,80.73,79.33,82.94,78.27,2748210
2025-09-10,NVDA,NVIDIA,Technology,79.33,81.34,83.19,77.89,2552516
2025-09-11,NVDA,NVIDIA,Technology,81.34,81.45,82.27,80.96,2833379
2025-09-12,NVDA,NVIDIA,Technology,81.45,81.26,82.19,80.93,9739080
2025-09-15,NVDA,NVIDIA,Technology,81.26,83.38,83.8,81.01,2072600
2025-09-16,NVDA,NVIDIA,Technology,83.38,84.33,85.75,82.97,4257362
2025-09-17,NVDA,NVIDIA,Technology,84.33,82.77,85.0,81.62,3318733
2025-09-18,NVDA,NVIDIA,Technology,82.77,82.89,84.89,81.93,9297110
2025-09-19,NVDA,NVIDIA,Technology,82.89,83.39,85.83,81.33,3173037
2025-09-22,NVDA,NVIDIA,Technology,83.39,86.18,87.73,82.71,4407144
2025-09-23,NVDA,NVIDIA,Technology,86.18,85.44,86.44,83.55,4614230
2025-09-24,NVDA,NVIDIA,Technology,85.44,82.64,85.83,80.25,9799807
2025-09-25,NVDA,NVIDIA,Technology,82.64,82.23,84.56,80.66,4355379
2025-09-26,NVDA,NVIDIA,Technology,82.23,81.97,84.04,81.04,9643951
2025-09-29,NVDA,NVIDIA,Technology,81.97,84.48,86.45,80.65,9470787
2025-09-30,NVDA,NVIDIA,Technology,84.48,83.49,86.76,82.46,6686906
2025-10-01,NVDA,NVIDIA,Technology,83.49,86.37,86.64,83.48,6195224
2025-10-02,NVDA,NVIDIA,Technology,86.37,86.86,88.44,85.84,4159129
2025-10-03,NVDA,NVIDIA,Technology,86.86,87.72,90.14,85.65,4949060
2025-10-06,NVDA,NVIDIA,Technology,87.72,88.83,91.11,86.4,2562649
2025-10-07,NVDA,NVIDIA,Technology,88.83,89.54,91.49,87.81,6962896
2025-10-08,NVDA,NVIDIA,Technology,89.54,89.83,90.3,88.93,9586169
2025-10-09,NVDA,NVIDIA,Technology,89.83,91.19,93.07,89.46,3021995
2025-10-10,NVDA,NVIDIA,Technology,91.19,86.96,92.68,84.71,9989909
2025-10-13,NVDA,NVIDIA,Technology,86.96,83.26,88.1,83.16,8688451
2025-10-14,NVDA,NVIDIA,Technology,83.26,85.7,87.25,81.52,7172491
2025-10-15,NVDA,NVIDIA,Technology,85.7,83.28,85.81,82.69,2871073
2025-10-16,NVDA,NVIDIA,Technology,83.28,83.77,85.24,83.27,5791867
2025-10-17,NVDA,NVIDIA,Technology,83.77,83.18,85.67,81.98,9168197
2025-10-20,NVDA,NVIDIA,Technology,83.18,85.36,87.09,81.67,3656057
2025-10-21,NVDA,NVIDIA,Technology,85.36,86.21,88.15,84.29,8097782
2025-10-22,NVDA,NVIDIA,Technology,86.21,87.9,89.49,84.26,7288521
2025-10-23,NVDA,NVIDIA,Technology,87.9,87.43,87.96,86.21,4992306
2025-10-24,NVDA,NVIDIA,Technology,87.43,85.23,88.46,85.09,6395056
2025-10-27,NVDA,NVIDIA,Technology,85.23,85.47,87.65,84.71,9099285
2025-10-28,NVDA,NVIDIA,Technology,85.47,85.02,87.63,83.85,5729611
2025-10-29,NVDA,NVIDIA,Technology,85.02,84.74,85.65,83.4,6532600
2025-10-30,NVDA,NVIDIA,Technology,84.74,84.25,85.36,83.46,8695952
2025-10-31,NVDA,NVIDIA,Technology,84.25,83.38,84.86,81.21,4907599
2025-11-03,NVDA,NVIDIA,Technology,83.38,83.02,84.55,80.53,9531253
2025-11-04,NVDA,NVIDIA,Technology,83.02,81.76,83.29,79.46,8869532
2025-11-05,NVDA,NVIDIA,Technology,81.76,79.37,82.78,78.29,4715220
2025-11-06,NVDA,NVIDIA,Technology,79.37,81.17,82.48,78.02,8711786
2025-11-07,NVDA,NVIDIA,Technology,81.17,81.29,83.65,79.79,5624833
2025-11-10,NVDA,NVIDIA,Technology,81.29,82.39,84.02,79.44,7009623
2025-11-11,NVDA,NVIDIA,Technology,82.39,85.31,86.32,82.37,6121536
2025-11-12,NVDA,NVIDIA,Technology,85.31,84.03,86.78,83.53,6574560
2025-11-13,NVDA,NVIDIA,Technology,84.03,87.29,88.36,82.21,9999941
2025-11-14,NVDA,NVIDIA,Technology,87.29,85.94,89.49,84.06,9549302
2025-11-17,NVDA,NVIDIA,Technology,85.94,85.13,86.41,83.13,5211109
2025-11-18,NVDA,NVIDIA,Technology,85.13,86.46,88.96,83.27,5053083
2025-11-19,NVDA,NVIDIA,Technology,86.46,87.04,87.88,86.39,8415223
2025-11-20,NVDA,NVIDIA,Technology,87.04,88.19,90.24,85.59,1727631
2025-11-21,NVDA,NVIDIA,Technology,88.19,90.31,92.44,86.6,6131506
2025-11-24,NVDA,NVIDIA,Technology,90.31,90.26,90.72,88.85,4714006
2025-11-25,NVDA,NVIDIA,Technology,90.26,86.38,92.62,85.7,7699974
2025-11-26,NVDA,NVIDIA,Technology,86.38,87.47,88.48,83.94,1136528
2025-11-27,NVDA,NVIDIA,Technology,87.47,85.75,89.67,84.04,7953781
2025-11-28,NVDA,NVIDIA,Technology,85.75,82.89,85.99,81.14,7396668
2025-12-01,NVDA,NVIDIA,Technology,82.89,84.76,85.55,81.96,5586996
2025-12-02,NVDA,NVIDIA,Technology,84.76,85.11,85.38,83.46,1495691
2025-12-03,NVDA,NVIDIA,Technology,85.11,87.63,88.58,83.21,9639303
2025-12-04,NVDA,NVIDIA,Technology,87.63,86.48,89.06,86.07,1617692
2025-12-05,NVDA,NVIDIA,Technology,86.48,85.68,86.79,83.65,9568212
2025-12-08,NVDA,NVIDIA,Technology,85.68,86.82,89.2,84.93,7176521
2025-12-09,NVDA,NVIDIA,Technology,86.82,87.44,89.15,84.22,8643208
2025-12-10,NVDA,NVIDIA,Technology,87.44,89.2,89.64,87.08,6462166
2025-12-11,NVDA,NVIDIA,Technology,89.2,89.78,91.51,87.94,8326013
2025-12-12,NVDA,NVIDIA,Technology,89.78,86.77,92.11,85.01,1918547
2025-12-15,NVDA,NVIDIA,Technology,86.77,85.73,87.4,84.28,5890728
2025-12-16,NVDA,NVIDIA,Technology,85.73,87.8,88.52,83.2,1407550
2025-12-17,NVDA,NVIDIA,Technology,87.8,88.86,89.31,87.63,5164941
2025-12-18,NVDA,NVIDIA,Technology,88.86,86.6,91.37,86.01,7820282
2025-12-19,NVDA,NVIDIA,Technology,86.6,87.15,89.57,84.45,1741728
2025-12-22,NVDA,NVIDIA,Technology,87.15,85.16,88.86,82.94,3458353
2025-12-23,NVDA,NVIDIA,Technology,85.16,84.94,86.97,84.43,4610526
2025-12-24,NVDA,NVIDIA,Technology,84.94,86.77,88.73,83.82,3472998
2025-12-25,NVDA,NVIDIA,Technology,86.77,87.99,88.89,84.99,4434507
2025-12-26,NVDA,NVIDIA,Technology,87.99,89.17,90.61,86.44,6619372
2025-12-29,NVDA,NVIDIA,Technology,89.17,88.26,91.0,87.59,7090594
2025-12-30,NVDA,NVIDIA,Technology,88.26,89.59,90.29,87.06,3374729
2025-12-31,NVDA,NVIDIA,Technology,89.59,88.34,91.11,86.72,1330203
2025-01-01,TSLA,Tesla,Automobile,62.84,60.12,64.32,58.99,1833712
2025-01-02,TSLA,Tesla,Automobile,60.12,59.66,61.71,59.41,4139829
2025-01-03,TSLA,Tesla,Automobile,59.66,60.16,61.16,58.1,5586155
2025-01-06,TSLA,Tesla,Automobile,60.16,62.11,62.5,58.61,8666319
2025-01-07,TSLA,Tesla,Automobile,62.11,61.27,63.24,59.45,3735529
2025-01-08,TSLA,Tesla,Automobile,61.27,61.18,62.35,59.5,5263302
2025-01-09,TSLA,Tesla,Automobile,61.18,60.69,61.18,60.15,1701847
2025-01-10,TSLA,Tesla,Automobile,60.69,59.9,62.49,58.82,6933800
2025-01-13,TSLA,Tesla,Automobile,59.9,60.99,62.08,59.44,9171962
2025-01-14,TSLA,Tesla,Automobile,60.99,62.11,63.55,60.1,1356827
2025-01-15,TSLA,Tesla,Automobile,62.11,62.86,64.39,61.79,9550361
2025-01-16,TSLA,Tesla,Automobile,62.86,62.07,64.27,61.45,4174438
2025-01-17,TSLA,Tesla,Automobile,62.07,62.16,63.24,61.17,2217917
2025-01-20,TSLA,Tesla,Automobile,62.16,58.19,62.76,56.73,9564927
2025-01-21,TSLA,Tesla,Automobile,58.19,58.1,59.62,57.15,2418933
2025-01-22,TSLA,Tesla,Automobile,58.1,59.99,61.76,57.68,6161953
2025-01-23,TSLA,Tesla,Automobile,59.99,58.93,60.79,58.85,3142733
2025-01-24,TSLA,Tesla,Automobile,58.93,59.0,59.71,58.47,9846454
2025-01-27,TSLA,Tesla,Automobile,59.0,59.61,60.11,57.5,8290647
2025-01-28,TSLA,Tesla,Automobile,59.61,58.63,61.1,57.96,9798700
2025-01-29,TSLA,Tesla,Automobile,58.63,59.64,60.91,57.03,3395313
2025-01-30,TSLA,Tesla,Automobile,59.64,60.81,62.23,59.39,5833247
2025-01-31,TSLA,Tesla,Automobile,60.81,62.38,64.22,59.83,3373658
2025-02-03,TSLA,Tesla,Automobile,62.38,61.07,64.07,59.75,3244724
2025-02-04,TSLA,Tesla,Automobile,61.07,62.73,62.9,60.35,1701439
2025-02-05,TSLA,Tesla,Automobile,62.73,63.33,64.04,62.0,3000964
2025-02-06,TSLA,Tesla,Automobile,63.33,63.01,64.68,62.45,6188149
2025-02-07,TSLA,Tesla,Automobile,63.01,63.25,64.95,61.55,6082853
2025-02-10,TSLA,Tesla,Automobile,63.25,61.54,64.22,60.77,5657727
2025-02-11,TSLA,Tesla,Automobile,61.54,59.89,62.25,58.14,3351925
2025-02-12,TSLA,Tesla,Automobile,59.89,59.33,61.4,57.7,7263331
2025-02-13,TSLA,Tesla,Automobile,59.33,59.01,60.98,57.97,1046791
2025-02-14,TSLA,Tesla,Automobile,59.01,60.24,61.96,58.69,1909042
2025-02-17,TSLA,Tesla,Automobile,60.24,60.76,61.84,58.47,8325327
2025-02-18,TSLA,Tesla,Automobile,60.76,59.81,61.86,58.86,7161307
2025-02-19,TSLA,Tesla,Automobile,59.81,57.83,60.64,57.03,8151110
2025-02-20,TSLA,Tesla,Automobile,57.83,56.41,58.23,55.26,8834392
2025-02-21,TSLA,Tesla,Automobile,56.41,55.87,57.55,55.1,9236657
2025-02-24,TSLA,Tesla,Automobile,55.87,58.42,60.02,54.21,5656246
2025-02-25,TSLA,Tesla,Automobile,58.42,58.67,59.99,57.42,3962937
2025-02-26,TSLA,Tesla,Automobile,58.67,60.32,61.98,58.55,1471102
2025-02-27,TSLA,Tesla,Automobile,60.32,62.19,62.62,58.59,5446018
2025-02-28,TSLA,Tesla,Automobile,62.19,64.0,64.83,61.6,2762541
2025-03-03,TSLA,Tesla,Automobile,64.0,62.66,64.62,61.03,1915405
2025-03-04,TSLA,Tesla,Automobile,62.66,61.43,63.11,60.97,8815253
2025-03-05,TSLA,Tesla,Automobile,61.43,60.23,61.78,59.91,3254056
2025-03-06,TSLA,Tesla,Automobile,60.23,58.53,61.48,57.17,3689851
2025-03-07,TSLA,Tesla,Automobile,58.53,56.91,59.5,56.86,4413360
2025-03-10,TSLA,Tesla,Automobile,56.91,56.9,57.24,56.59,8935334
2025-03-11,TSLA,Tesla,Automobile,56.9,58.61,59.18,55.37,9869271
2025-03-12,TSLA,Tesla,Automobile,58.61,58.25,60.28,58.19,1243292
2025-03-13,TSLA,Tesla,Automobile,58.25,56.94,59.77,56.85,8768020
2025-03-14,TSLA,Tesla,Automobile,56.94,56.04,58.07,55.78,6058071
2025-03-17,TSLA,Tesla,Automobile,56.04,55.86,57.06,54.33,7287472
2025-03-18,TSLA,Tesla,Automobile,55.86,56.17,57.42,54.26,4918530
2025-03-19,TSLA,Tesla,Automobile,56.17,56.99,58.59,55.46,6972259
2025-03-20,TSLA,Tesla,Automobile,56.99,57.19,58.09,56.09,2483225
2025-03-21,TSLA,Tesla,Automobile,57.19,54.9,57.84,54.31,9798848
2025-03-24,TSLA,Tesla,Automobile,54.9,56.68,57.4,54.77,2794936
2025-03-25,TSLA,Tesla,Automobile,56.68,56.35,57.83,54.66,9756550
2025-03-26,TSLA,Tesla,Automobile,56.35,57.35,58.24,54.82,5777804
2025-03-27,TSLA,Tesla,Automobile,57.35,58.73,58.89,56.43,3672153
2025-03-28,TSLA,Tesla,Automobile,58.73,57.99,59.02,56.96,3614560
2025-03-31,TSLA,Tesla,Automobile,57.99,58.58,58.72,56.66,3483253
2025-04-01,TSLA,Tesla,Automobile,58.58,59.68,60.51,58.06,6324332
2025-04-02,TSLA,Tesla,Automobile,59.68,61.36,62.44,59.05,1817457
2025-04-03,TSLA,Tesla,Automobile,61.36,61.26,62.71,60.42,3614063
2025-04-04,TSLA,Tesla,Automobile,61.26,61.26,62.22,60.05,9256388
2025-04-07,TSLA,Tesla,Automobile,61.26,60.75,62.2,60.72,1893002
2025-04-08,TSLA,Tesla,Automobile,60.75,60.64,61.25,60.35,7159258
2025-04-09,TSLA,Tesla,Automobile,60.64,59.42,60.96,58.77,5185999
2025-04-10,TSLA,Tesla,Automobile,59.42,58.63,60.39,57.87,3902063
2025-04-11,TSLA,Tesla,Automobile,58.63,57.39,59.77,56.7,5079680
2025-04-14,TSLA,Tesla,Automobile,57.39,57.66,58.54,56.84,7359323
2025-04-15,TSLA,Tesla,Automobile,57.66,58.05,59.67,56.08,1672164
2025-04-16,TSLA,Tesla,Automobile,58.05,58.25,59.49,57.53,1594672
2025-04-17,TSLA,Tesla,Automobile,58.25,57.94,59.57,57.29,9175045
2025-04-18,TSLA,Tesla,Automobile,57.94,56.99,58.23,56.89,9619318
2025-04-21,TSLA,Tesla,Automobile,56.99,58.68,58.9,55.46,6820630
2025-04-22,TSLA,Tesla,Automobile,58.68,60.67,61.92,57.65,8041919
2025-04-23,TSLA,Tesla,Automobile,60.67,62.2,63.17,59.53,4386005
2025-04-24,TSLA,Tesla,Automobile,62.2,61.41,63.83,60.38,4963611
2025-04-25,TSLA,Tesla,Automobile,61.41,61.17,61.91,59.51,4954742
2025-04-28,TSLA,Tesla,Automobile,61.17,63.56,64.92,61.0,2878726
2025-04-29,TSLA,Tesla,Automobile,63.56,64.63,66.02,63.04,3828300
2025-04-30,TSLA,Tesla,Automobile,64.63,67.35,68.94,63.12,7251962
2025-05-01,TSLA,Tesla,Automobile,67.35,67.77,67.8,65.92,5706867
2025-05-02,TSLA,Tesla,Automobile,67.77,65.01,67.86,63.22,7235796
2025-05-05,TSLA,Tesla,Automobile,65.01,65.68,67.49,64.69,6825279
2025-05-06,TSLA,Tesla,Automobile,65.68,66.52,68.41,64.9,5570672
2025-05-07,TSLA,Tesla,Automobile,66.52,68.58,68.69,66.14,7358687
2025-05-08,TSLA,Tesla,Automobile,68.58,68.79,68.81,67.14,9032015
2025-05-09,TSLA,Tesla,Automobile,68.79,67.95,70.03,67.87,8256816
2025-05-12,TSLA,Tesla,Automobile,67.95,69.67,70.96,66.5,3035626
2025-05-13,TSLA,Tesla,Automobile,69.67,66.8,69.98,66.43,3178505
2025-05-14,TSLA,Tesla,Automobile,66.8,67.66,68.64,65.02,8441111
2025-05-15,TSLA,Tesla,Automobile,67.66,68.44,69.88,67.34,2511228
2025-05-16,TSLA,Tesla,Automobile,68.44,67.0,69.64,66.25,2050337
2025-05-19,TSLA,Tesla,Automobile,67.0,66.94,68.96,65.8,6558620
2025-05-20,TSLA,Tesla,Automobile,66.94,66.71,67.18,64.97,8020602
2025-05-21,TSLA,Tesla,Automobile,66.71,67.62,68.58,64.97,1215462
2025-05-22,TSLA,Tesla,Automobile,67.62,66.65,69.15,66.34,4367616
2025-05-23,TSLA,Tesla,Automobile,66.65,67.85,68.8,66.26,4155452
2025-05-26,TSLA,Tesla,Automobile,67.85,65.56,69.03,63.68,7781539
2025-05-27,TSLA,Tesla,Automobile,65.56,65.22,66.11,64.58,4050203
2025-05-28,TSLA,Tesla,Automobile,65.22,67.07,68.67,63.42,4021904
2025-05-29,TSLA,Tesla,Automobile,67.07,67.71,68.23,66.58,4673228
2025-05-30,TSLA,Tesla,Automobile,67.71,69.01,70.72,67.7,6941116
2025-06-02,TSLA,Tesla,Automobile,69.01,69.25,70.52,67.69,3818122
2025-06-03,TSLA,Tesla,Automobile,69.25,68.22,69.56,67.3,9502646
2025-06-04,TSLA,Tesla,Automobile,68.22,67.63,69.14,66.52,9735209
2025-06-05,TSLA,Tesla,Automobile,67.63,68.23,68.86,65.88,4095132
2025-06-06,TSLA,Tesla,Automobile,68.23,68.38,69.51,66.66,7613858
2025-06-09,TSLA,Tesla,Automobile,68.38,67.04,68.9,65.64,2044283
2025-06-10,TSLA,Tesla,Automobile,67.04,67.44,68.61,67.02,9337960
2025-06-11,TSLA,Tesla,Automobile,67.44,67.57,67.86,65.94,7639696
2025-06-12,TSLA,Tesla,Automobile,67.57,68.52,70.52,66.06,5943307
2025-06-13,TSLA,Tesla,Automobile,68.52,70.79,71.96,67.42,1349206
2025-06-16,TSLA,Tesla,Automobile,70.79,71.86,73.41,70.59,2477119
2025-06-17,TSLA,Tesla,Automobile,71.86,74.8,76.87,69.93,4437386
2025-06-18,TSLA,Tesla,Automobile,74.8,72.58,75.39,70.61,2232021
2025-06-19,TSLA,Tesla,Automobile,72.58,71.02,73.49,69.08,3971728
2025-06-20,TSLA,Tesla,Automobile,71.02,71.11,71.2,69.14,1483722
2025-06-23,TSLA,Tesla,Automobile,71.11,69.84,72.02,69.15,3075517
2025-06-24,TSLA,Tesla,Automobile,69.84,68.38,70.24,67.48,8832703
2025-06-25,TSLA,Tesla,Automobile,68.38,67.8,69.22,67.53,6901812
2025-06-26,TSLA,Tesla,Automobile,67.8,66.77,68.07,64.96,1625463
2025-06-27,TSLA,Tesla,Automobile,66.77,66.88,68.88,66.32,7876448
2025-06-30,TSLA,Tesla,Automobile,66.88,68.38,68.67,65.97,6234316
2025-07-01,TSLA,Tesla,Automobile,68.38,68.87,69.53,67.82,4714401
2025-07-02,TSLA,Tesla,Automobile,68.87,69.37,70.1,67.21,6218569
2025-07-03,TSLA,Tesla,Automobile,69.37,69.99,71.19,67.9,5014551
2025-07-04,TSLA,Tesla,Automobile,69.99,70.36,71.56,67.89,9509521
2025-07-07,TSLA,Tesla,Automobile,70.36,69.67,70.64,68.27,3819962
2025-07-08,TSLA,Tesla,Automobile,69.67,69.73,70.53,68.95,1196248
2025-07-09,TSLA,Tesla,Automobile,69.73,72.62,73.23,69.19,1923455
2025-07-10,TSLA,Tesla,Automobile,72.62,70.56,73.92,69.01,9514307
2025-07-11,TSLA,Tesla,Automobile,70.56,69.39,71.11,67.49,1469007
2025-07-14,TSLA,Tesla,Automobile,69.39,68.64,70.9,67.82,9906047
2025-07-15,TSLA,Tesla,Automobile,68.64,70.52,71.3,67.44,9021455
2025-07-16,TSLA,Tesla,Automobile,70.52,70.86,71.36,70.37,1125152
2025-07-17,TSLA,Tesla,Automobile,70.86,69.47,72.32,69.32,3972984
2025-07-18,TSLA,Tesla,Automobile,69.47,67.6,71.53,67.11,5443474
2025-07-21,TSLA,Tesla,Automobile,67.6,67.16,68.08,65.26,1579378
2025-07-22,TSLA,Tesla,Automobile,67.16,67.32,68.95,65.18,3555124
2025-07-23,TSLA,Tesla,Automobile,67.32,66.86,68.06,65.92,1469568
2025-07-24,TSLA,Tesla,Automobile,66.86,67.03,67.15,65.52,4091471
2025-07-25,TSLA,Tesla,Automobile,67.03,65.46,68.08,65.35,4071087
2025-07-28,TSLA,Tesla,Automobile,65.46,65.49,65.85,64.66,6255847
2025-07-29,TSLA,Tesla,Automobile,65.49,64.01,66.0,62.47,3147733
2025-07-30,TSLA,Tesla,Automobile,64.01,62.27,64.22,60.99,9779733
2025-07-31,TSLA,Tesla,Automobile,62.27,62.13,63.99,62.07,2156972
2025-08-01,TSLA,Tesla,Automobile,62.13,63.25,63.85,60.87,8698617
2025-08-04,TSLA,Tesla,Automobile,63.25,62.6,64.54,61.27,7334974
2025-08-05,TSLA,Tesla,Automobile,62.6,62.51,62.75,61.37,3354679
2025-08-06,TSLA,Tesla,Automobile,62.51,60.92,64.28,60.02,2106217
2025-08-07,TSLA,Tesla,Automobile,60.92,61.29,61.66,60.08,4835496
2025-08-08,TSLA,Tesla,Automobile,61.29,62.19,63.85,59.92,2261362
2025-08-11,TSLA,Tesla,Automobile,62.19,61.29,63.82,60.12,3269972
2025-08-12,TSLA,Tesla,Automobile,61.29,61.81,62.54,61.28,5162288
2025-08-13,TSLA,Tesla,Automobile,61.81,63.74,63.89,60.13,6399421
2025-08-14,TSLA,Tesla,Automobile,63.74,64.62,65.81,62.85,8756992
2025-08-15,TSLA,Tesla,Automobile,64.62,65.9,67.35,62.95,3080528
2025-08-18,TSLA,Tesla,Automobile,65.9,67.2,68.7,65.0,2995566
2025-08-19,TSLA,Tesla,Automobile,67.2,67.24,68.3,65.83,1594267
2025-08-20,TSLA,Tesla,Automobile,67.24,66.07,68.79,65.07,7234626
2025-08-21,TSLA,Tesla,Automobile,66.07,66.58,66.69,64.43,3329749
2025-08-22,TSLA,Tesla,Automobile,66.58,65.65,66.65,65.48,6894522
2025-08-25,TSLA,Tesla,Automobile,65.65,64.13,66.58,63.6,2663141
2025-08-26,TSLA,Tesla,Automobile,64.13,63.56,65.26,62.42,5180205
2025-08-27,TSLA,Tesla,Automobile,63.56,62.06,63.6,61.94,2394426
2025-08-28,TSLA,Tesla,Automobile,62.06,60.56,62.39,59.48,5813657
2025-08-29,TSLA,Tesla,Automobile,60.56,61.17,62.59,59.06,8700103
2025-09-01,TSLA,Tesla,Automobile,61.17,60.89,61.7,59.48,5081767
2025-09-02,TSLA,Tesla,Automobile,60.89,60.48,61.89,58.82,4510274
2025-09-03,TSLA,Tesla,Automobile,60.48,61.43,62.92,58.72,5388120
2025-09-04,TSLA,Tesla,Automobile,61.43,61.07,62.42,59.59,3381098
2025-09-05,TSLA,Tesla,Automobile,61.07,62.28,62.73,59.95,9237332
2025-09-08,TSLA,Tesla,Automobile,62.28,63.45,65.23,60.99,8206375
2025-09-09,TSLA,Tesla,Automobile,63.45,64.96,66.79,62.78,9975735
2025-09-10,TSLA,Tesla,Automobile,64.96,65.78,67.6,63.88,3871949
2025-09-11,TSLA,Tesla,Automobile,65.78,64.55,65.89,63.21,9551428
2025-09-12,TSLA,Tesla,Automobile,64.55,66.59,67.18,64.1,1593148
2025-09-15,TSLA,Tesla,Automobile,66.59,64.79,67.09,64.5,1520335
2025-09-16,TSLA,Tesla,Automobile,64.79,65.11,65.36,63.08,8881202
2025-09-17,TSLA,Tesla,Automobile,65.11,65.08,65.32,63.55,1316700
2025-09-18,TSLA,Tesla,Automobile,65.08,65.84,67.62,63.83,7890063
2025-09-19,TSLA,Tesla,Automobile,65.84,66.19,67.11,65.62,2191943
2025-09-22,TSLA,Tesla,Automobile,66.19,69.54,70.9,65.53,2199659
2025-09-23,TSLA,Tesla,Automobile,69.54,71.41,71.43,68.93,3688918
2025-09-24,TSLA,Tesla,Automobile,71.41,71.66,73.49,70.08,1234058
2025-09-25,TSLA,Tesla,Automobile,71.66,72.52,74.61,70.82,3200497
2025-09-26,TSLA,Tesla,Automobile,72.52,72.41,74.34,71.77,6241651
2025-09-29,TSLA,Tesla,Automobile,72.41,70.19,72.64,68.88,6193042
2025-09-30,TSLA,Tesla,Automobile,70.19,71.22,72.95,68.27,2324755
2025-10-01,TSLA,Tesla,Automobile,71.22,73.74,74.52,71.15,3550772
2025-10-02,TSLA,Tesla,Automobile,73.74,75.71,77.47,72.33,2592597
2025-10-03,TSLA,Tesla,Automobile,75.71,75.87,76.32,74.27,4070448
2025-10-06,TSLA,Tesla,Automobile,75.87,76.32,77.55,74.84,2999318
2025-10-07,TSLA,Tesla,Automobile,76.32,77.6,79.07,76.12,4152781
2025-10-08,TSLA,Tesla,Automobile,77.6,77.68,78.61,77.2,9099218
2025-10-09,TSLA,Tesla,Automobile,77.68,80.31,82.72,77.65,1547441
2025-10-10,TSLA,Tesla,Automobile,80.31,78.76,81.76,77.0,3527131
2025-10-13,TSLA,Tesla,Automobile,78.76,80.18,81.32,77.42,8364745
2025-10-14,TSLA,Tesla,Automobile,80.18,83.11,84.12,80.17,8990172
2025-10-15,TSLA,Tesla,Automobile,83.11,85.43,85.5,82.41,4202312
2025-10-16,TSLA,Tesla,Automobile,85.43,85.84,87.15,84.09,7828478
2025-10-17,TSLA,Tesla,Automobile,85.84,88.39,88.64,85.59,1239391
2025-10-20,TSLA,Tesla,Automobile,88.39,87.11,89.35,86.08,7084900
2025-10-21,TSLA,Tesla,Automobile,87.11,88.12,88.74,84.89,2173842
2025-10-22,TSLA,Tesla,Automobile,88.12,86.31,89.94,85.62,6241022
2025-10-23,TSLA,Tesla,Automobile,86.31,86.93,89.16,85.23,7645197
2025-10-24,TSLA,Tesla,Automobile,86.93,88.4,90.67,85.96,8529967
2025-10-27,TSLA,Tesla,Automobile,88.4,88.43,90.54,86.28,6212356
2025-10-28,TSLA,Tesla,Automobile,88.43,85.46,90.01,85.18,3675360
2025-10-29,TSLA,Tesla,Automobile,85.46,87.17,89.41,85.12,2423062
2025-10-30,TSLA,Tesla,Automobile,87.17,91.83,92.74,85.38,8502610
2025-10-31,TSLA,Tesla,Automobile,91.83,88.48,92.67,86.71,6652141
2025-11-03,TSLA,Tesla,Automobile,88.48,86.77,90.09,86.64,8525086
2025-11-04,TSLA,Tesla,Automobile,86.77,87.75,89.31,86.31,2798282
