transaction_id,user_id,product_id,amount,transaction_type,date
5698,1735,AAPL,11299.78,SELL,2025-10-31
5699,1025,TSLA,67496.92,BUY,2025-08-31
5700,1839,TSLA,13464.72,BUY,2025-04-30
5701,1013,MSFT,52816.8,BUY,2025-04-07
5702,1622,SPY,38073.45,BUY,2025-11-04
5703,1363,NVDA,16409.48,BUY,2025-11-01
5704,1788,SPY,58070.14,SELL,2025-01-25
5705,1173,SPY,68148.13,BUY,2025-01-22
5706,1459,NVDA,80415.65,SELL,2025-07-04
5707,1124,AAPL,60314.32,SELL,2025-02-21
5708,1818,NVDA,68899.74,BUY,2025-09-09
5709,1030,NVDA,86409.03,SELL,2025-01-27
5710,1112,MSFT,13131.45,SELL,2025-12-25
5711,1181,MSFT,17922.17,SELL,2025-06-26
5712,1132,AAPL,35506.28,SELL,2025-04-13
5713,1395,AAPL,61000.55,BUY,2025-07-11
5714,1649,NVDA,1186.67,SELL,2025-09-04
5715,1069,MSFT,54179.25,SELL,2025-12-25
5716,1601,AAPL,2297.22,SELL,2025-09-06
5717,1679,MSFT,89188.69,SELL,2025-02-08
5718,1218,TSLA,18093.55,SELL,2025-04-07
5719,1174,MSFT,99552.34,SELL,2025-02-20
5720,1433,NVDA,70327.7,BUY,2025-07-24
5721,1106,QQQ,35987.28,BUY,2025-10-12
5722,1725,SPY,76658.37,BUY,2025-01-18
5723,1335,NVDA,13699.49,SELL,2025-07-26
5724,1361,TSLA,52832.79,BUY,2025-08-08
5725,1171,QQQ,99500.53,SELL,2025-08-07
5726,1787,AAPL,32217.53,BUY,2025-07-19
5727,1131,NVDA,45038.58,BUY,2025-06-21
5728,1897,AAPL,7750.65,BUY,2025-09-13
5729,1187,NVDA,42758.44,SELL,2025-07-15
5730,1424,AAPL,52561.51,BUY,2025-12-04
5731,1416,NVDA,48779.41,BUY,2025-09-27
5732,1204,NVDA,51602.72,BUY,2025-11-11
5733,1364,AAPL,5113.18,BUY,2025-12-08
5734,1292,TSLA,46228.13,SELL,2025-12-20
5735,1563,SPY,89074.9,BUY,2025-06-10
5736,1623,QQQ,3791.04,SELL,2025-12-04
5737,1037,AAPL,88200.02,SELL,2025-02-26
5738,1921,QQQ,91628.58,BUY,2025-03-23
5739,1425,SPY,32166.88,SELL,2025-05-31
5740,1004,AAPL,47130.83,BUY,2025-02-14
5741,1419,SPY,42428.73,BUY,2025-09-23
5742,1710,TSLA,35254.88,SELL,2025-07-25
5743,1899,AAPL,90809.09,BUY,2025-01-06
5744,1350,AAPL,76940.92,BUY,2025-09-27
5745,1885,MSFT,33019.71,BUY,2025-01-08
5746,1794,TSLA,15878.9,BUY,2025-07-24
5747,1832,QQQ,40227.24,BUY,2025-01-21
5748,1845,AAPL,73608.65,BUY,2025-07-31
5749,1632,AAPL,77636.68,SELL,2025-05-01
5750,1561,NVDA,3875.66,BUY,2025-05-22
5751,1120,MSFT,77490.86,SELL,2025-03-10
5752,1059,AAPL,43906.92,SELL,2025-10-12
5753,1671,TSLA,75953.54,SELL,2025-02-03
5754,1919,SPY,91831.85,SELL,2025-07-03
5755,1199,MSFT,65546.53,BUY,2025-08-19
5756,1517,AAPL,2236.72,SELL,2025-02-11
5757,1495,TSLA,38171.85,SELL,2025-12-11
5758,1292,AAPL,2240.27,SELL,2025-01-02
5759,1071,SPY,94401.23,SELL,2025-08-08
5760,1414,TSLA,23688.04,BUY,2025-02-27
5761,1170,MSFT,63489.32,BUY,2025-09-27
5762,1751,NVDA,7639.06,SELL,2025-04-05
5763,1203,AAPL,50481.34,SELL,2025-01-30
5764,1840,AAPL,40871.1,SELL,2025-02-14
5765,1323,QQQ,35247.34,BUY,2025-12-15
5766,1393,TSLA,24135.74,SELL,2025-12-27
5767,1448,QQQ,2496.97,SELL,2025-01-12
5768,1172,SPY,21418.08,BUY,2025-03-15
5769,1383,MSFT,50775.02,BUY,2025-07-02
5770,1626,NVDA,64921.26,SELL,2025-03-09
5771,1235,TSLA,38024.25,BUY,2025-12-04
5772,1394,MSFT,62203.57,BUY,2025-08-13
5773,1738,TSLA,21446.53,SELL,2025-01-20
5774,1883,MSFT,7280.23,BUY,2025-10-19
5775,1544,QQQ,44102.46,BUY,2025-09-29
5776,1044,AAPL,64807.96,SELL,2025-04-10
5777,1937,SPY,37127.55,BUY,2025-07-08
5778,1822,TSLA,55996.02,SELL,2025-12-02
5779,1469,TSLA,1658.89,BUY,2025-08-01
5780,1774,TSLA,86123.86,BUY,2025-03-24
5781,1850,QQQ,70357.18,BUY,2025-10-29
5782,1971,MSFT,12221.64,BUY,2025-02-12
5783,1042,QQQ,7638.28,BUY,2025-04-13
5784,1224,SPY,84197.41,BUY,2025-03-23
5785,1951,AAPL,5954.09,SELL,2025-01-18
5786,1022,MSFT,51887.57,SELL,2025-11-14
5787,1015,AAPL,7093.15,BUY,2025-03-08
5788,1727,AAPL,91194.89,SELL,2025-02-21
5789,1881,AAPL,86340.09,BUY,2025-12-14
5790,1246,NVDA,80272.24,SELL,2025-08-20
5791,1376,SPY,94324.8,BUY,2025-10-18
5792,1082,QQQ,99967.62,SELL,2025-01-03
5793,1535,NVDA,35324.5,SELL,2025-12-19
5794,1490,QQQ,62351.6,BUY,2025-03-25
5795,1855,QQQ,29484.33,SELL,2025-07-04
5796,1529,QQQ,21116.94,BUY,2025-05-20
5797,1948,TSLA,2473.57,BUY,2025-01-30
5798,1216,SPY,81627.38,SELL,2025-03-05
5799,1771,MSFT,23149.99,BUY,2025-08-08
5800,1207,MSFT,81244.52,BUY,2025-07-05
5801,1410,QQQ,11162.93,SELL,2025-05-24
5802,1009,AAPL,16104.66,BUY,2025-07-28
5803,1301,NVDA,77782.93,SELL,2025-05-24
5804,1745,MSFT,72505.07,SELL,2025-03-06
5805,1234,AAPL,32096.0,BUY,2025-01-10
5806,1886,MSFT,13014.65,BUY,2025-07-22
5807,1969,SPY,48446.7,SELL,2025-05-26
5808,1077,MSFT,99323.97,SELL,2025-09-24
5809,1678,AAPL,13645.58,SELL,2025-04-09
5810,1662,TSLA,24110.23,BUY,2025-04-08
5811,1646,AAPL,11978.91,BUY,2025-02-11
5812,1777,SPY,74130.28,SELL,2025-07-04
5813,1058,TSLA,59887.14,SELL,2025-03-07
5814,1052,TSLA,26865.93,BUY,2025-12-04
5815,1931,MSFT,5018.06,SELL,2025-11-14
5816,1773,NVDA,27190.76,SELL,2025-08-21
5817,1852,AAPL,77268.6,SELL,2025-11-02
5818,1567,TSLA,69265.96,BUY,2025-08-12
5819,1545,QQQ,98385.11,SELL,2025-04-08
5820,1726,NVDA,64665.76,BUY,2025-04-14
5821,1592,AAPL,75944.2,SELL,2025-11-30
5822,1622,MSFT,79485.16,BUY,2025-03-23
5823,1322,SPY,62590.66,SELL,2025-09-04
5824,1504,QQQ,19374.8,BUY,2025-02-15
5825,1894,MSFT,25404.74,BUY,2025-11-06
5826,1133,NVDA,46766.23,BUY,2025-10-04
5827,1945,QQQ,10519.85,BUY,2025-12-23
5828,1849,SPY,45503.52,BUY,2025-07-13
5829,1395,SPY,69579.46,BUY,2025-05-04
5830,1414,NVDA,65360.64,BUY,2025-04-05
5831,1947,SPY,73969.78,SELL,2025-11-07
5832,1623,MSFT,34660.22,SELL,2025-01-06
5833,1013,SPY,90907.03,BUY,2025-02-04
5834,1746,QQQ,62137.87,BUY,2025-08-29
5835,1048,TSLA,93498.65,BUY,2025-04-02
5836,1699,MSFT,14292.53,BUY,2025-06-17
5837,1678,QQQ,4518.93,BUY,2025-07-18
5838,1355,AAPL,56626.86,SELL,2025-02-20
5839,1049,SPY,56528.15,BUY,2025-01-04
5840,1393,SPY,79293.1,BUY,2025-01-16
5841,1911,NVDA,33949.61,SELL,2025-01-30
5842,1397,NVDA,29847.85,SELL,2025-02-09
5843,1077,TSLA,23291.29,BUY,2025-04-06
5844,1377,MSFT,67259.46,BUY,2025-12-30
5845,1278,AAPL,49692.76,SELL,2025-10-08
5846,1415,TSLA,41918.17,BUY,2025-06-07
5847,1550,MSFT,26487.12,BUY,2025-05-03
5848,1840,QQQ,15302.52,BUY,2025-04-30
5849,1070,NVDA,32546.78,SELL,2025-07-23
5850,1528,QQQ,97753.56,BUY,2025-01-13
5851,1849,MSFT,58760.39,BUY,2025-09-10
5852,1345,NVDA,48891.68,BUY,2025-11-16
5853,1378,NVDA,83631.89,SELL,2025-08-20
5854,1458,MSFT,28876.9,SELL,2025-09-20
5855,1195,TSLA,31476.55,SELL,2025-02-13
5856,1348,QQQ,5980.41,BUY,2025-08-06
5857,1399,MSFT,94383.44,SELL,2025-03-30
5858,1257,NVDA,17162.28,SELL,2025-09-12
5859,1805,AAPL,93828.4,SELL,2025-06-04
5860,1575,MSFT,16755.24,SELL,2025-07-14
5861,1212,QQQ,63263.93,BUY,2025-05-15
5862,1412,TSLA,68701.39,BUY,2025-09-14
5863,1145,AAPL,17694.19,SELL,2025-01-11
5864,1703,QQQ,6987.71,SELL,2025-05-25
5865,1652,TSLA,71472.52,SELL,2025-07-14
5866,1528,MSFT,92453.39,SELL,2025-03-29
5867,1588,NVDA,83897.15,SELL,2025-06-30
5868,1963,QQQ,20475.55,BUY,2025-01-13
5869,1265,NVDA,95837.45,SELL,2025-07-07
5870,1585,AAPL,40802.45,SELL,2025-01-07
5871,1396,SPY,30402.96,BUY,2025-11-14
5872,1562,QQQ,25751.54,SELL,2025-02-16
5873,1352,SPY,6466.82,BUY,2025-03-10
5874,1030,SPY,40044.67,BUY,2025-12-18
5875,1025,MSFT,38121.57,SELL,2025-02-16
5876,1067,QQQ,24355.89,SELL,2025-03-10
5877,1920,AAPL,26875.29,BUY,2025-03-09
5878,1406,AAPL,29981.57,SELL,2025-05-15
5879,1269,MSFT,88804.64,SELL,2025-11-27
5880,1601,QQQ,26239.76,SELL,2025-02-19
5881,1456,SPY,61475.35,BUY,2025-11-28
5882,1841,SPY,7028.47,BUY,2025-09-28
5883,1886,NVDA,85065.2,SELL,2025-05-27
5884,1950,MSFT,33769.32,BUY,2025-11-10
5885,1420,QQQ,86949.61,SELL,2025-01-18
5886,1806,MSFT,42236.55,BUY,2025-12-08
5887,1469,NVDA,66326.41,BUY,2025-07-30
5888,1709,TSLA,20238.61,BUY,2025-07-31
5889,1806,TSLA,43776.25,BUY,2025-07-25
5890,1336,NVDA,54424.97,BUY,2025-03-22
5891,1180,AAPL,90403.8,BUY,2025-09-11
5892,1201,NVDA,31024.35,BUY,2025-07-08
5893,1625,AAPL,21311.25,BUY,2025-11-04
5894,1070,NVDA,65562.53,BUY,2025-12-01
5895,1670,SPY,46840.06,SELL,2025-05-26
5896,1323,MSFT,51214.43,BUY,2025-10-30
5897,1741,NVDA,48116.53,BUY,2025-04-08
5898,1176,NVDA,34134.19,SELL,2025-04-29
5899,1497,TSLA,32356.92,BUY,2025-02-20
5900,1125,NVDA,87239.3,BUY,2025-10-02
5901,1044,NVDA,41917.69,SELL,2025-05-18
5902,1587,QQQ,33408.7,BUY,2025-09-14
5903,1724,TSLA,4622.08,SELL,2025-10-19
5904,1479,SPY,14471.27,SELL,2025-07-19
5905,1149,NVDA,82543.43,SELL,2025-03-22
5906,1910,SPY,50943.62,BUY,2025-03-10
5907,1601,MSFT,1633.08,BUY,2025-11-13
5908,1802,QQQ,90421.58,BUY,2025-04-19
5909,1284,QQQ,29616.65,SELL,2025-08-09
5910,1228,NVDA,62853.16,BUY,2025-02-18
5911,1436,NVDA,81902.33,SELL,2025-05-05
5912,1725,QQQ,6507.43,BUY,2025-12-29
5913,1884,NVDA,50208.51,SELL,2025-04-19
5914,1629,AAPL,15981.97,BUY,2025-03-01
5915,1952,NVDA,83281.25,BUY,2025-04-19
5916,1687,MSFT,72000.97,BUY,2025-07-05
5917,1345,TSLA,61680.35,SELL,2025-01-06
5918,1794,QQQ,99807.83,SELL,2025-12-07
5919,1954,QQQ,97563.25,BUY,2025-10-31
5920,1689,TSLA,70275.63,SELL,2025-03-24
5921,1802,MSFT,11961.99,BUY,2025-04-06
5922,1932,AAPL,88754.02,SELL,2025-07-11
5923,1487,AAPL,67075.88,SELL,2025-11-23
5924,1388,TSLA,16098.2,BUY,2025-11-24
5925,1006,SPY,45188.16,BUY,2025-12-25
5926,1130,NVDA,27352.86,SELL,2025-12-02
5927,1981,NVDA,1764.66,SELL,2025-12-28
5928,1933,AAPL,61980.31,SELL,2025-06-05
5929,1324,TSLA,13551.22,BUY,2025-01-18
5930,1849,QQQ,71978.78,SELL,2025-11-24
5931,1082,QQQ,23834.41,BUY,2025-06-28
5932,1123,TSLA,52131.83,SELL,2025-04-24
5933,1321,MSFT,55467.68,SELL,2025-04-12
5934,1382,AAPL,25333.1,SELL,2025-06-14
5935,1880,NVDA,23383.59,BUY,2025-04-27
5936,1439,NVDA,88557.87,BUY,2025-03-03
5937,1114,MSFT,30729.29,SELL,2025-06-12
5938,1654,SPY,56776.24,SELL,2025-03-17
5939,1710,AAPL,77146.71,BUY,2025-07-28
5940,1849,TSLA,78938.9,BUY,2025-05-07
5941,1763,QQQ,46742.67,BUY,2025-03-26
5942,1540,MSFT,89840.72,SELL,2025-10-06
5943,1772,TSLA,60220.75,BUY,2025-01-11
5944,1500,QQQ,75121.41,SELL,2025-01-30
5945,1911,AAPL,3921.75,SELL,2025-09-19
5946,1729,SPY,35885.44,SELL,2025-07-05
5947,1698,TSLA,93846.88,BUY,2025-01-26
5948,1140,MSFT,52196.29,SELL,2025-08-17
5949,1325,TSLA,62517.3,SELL,2025-09-19
5950,1304,MSFT,27339.42,SELL,2025-12-19
5951,1794,MSFT,66948.26,BUY,2025-02-11
5952,1620,SPY,92181.3,BUY,2025-09-26
5953,1411,QQQ,49323.58,SELL,2025-11-05
5954,1499,SPY,93472.68,SELL,2025-08-18
5955,1890,MSFT,23939.53,BUY,2025-10-02
5956,1891,MSFT,99246.04,SELL,2025-02-27
5957,1476,MSFT,81260.41,SELL,2025-09-23
5958,1542,TSLA,84225.88,BUY,2025-04-20
5959,1405,MSFT,43805.37,SELL,2025-09-28
5960,1557,TSLA,94361.86,SELL,2025-10-13
5961,1693,MSFT,48849.89,BUY,2025-07-23
5962,1146,SPY,34318.55,BUY,2025-07-27
5963,1147,MSFT,29255.97,BUY,2025-06-21
5964,1627,NVDA,98491.83,BUY,2025-03-07
5965,1013,NVDA,54501.04,BUY,2025-01-23
5966,1640,QQQ,45290.43,SELL,2025-03-08
5967,1887,SPY,2179.63,BUY,2025-05-03
5968,1183,AAPL,11280.04,BUY,2025-09-13
5969,1846,NVDA,85221.44,BUY,2025-08-30
5970,1190,QQQ,78366.07,SELL,2025-11-12
5971,1516,MSFT,7013.83,BUY,2025-07-14
5972,1696,SPY,93342.19,SELL,2025-07-24
5973,1382,SPY,41070.47,SELL,2025-10-02
5974,1284,AAPL,11969.41,BUY,2025-11-27
5975,1848,AAPL,89471.53,BUY,2025-05-22
5976,1337,TSLA,49164.18,BUY,2025-02-01
5977,1815,NVDA,73226.1,BUY,2025-03-11
5978,1002,TSLA,99111.07,SELL,2025-03-20
5979,1367,SPY,40026.82,BUY,2025-03-24
5980,1279,SPY,15452.85,BUY,2025-03-04
5981,1265,NVDA,63761.36,SELL,2025-12-30
5982,1529,NVDA,10330.45,SELL,2025-12-14
5983,1548,TSLA,57131.59,BUY,2025-04-24
5984,1730,AAPL,37891.61,SELL,2025-03-23
5985,1664,SPY,28610.1,SELL,2025-06-14
5986,1911,SPY,59642.62,SELL,2025-01-12
5987,1928,AAPL,96530.37,BUY,2025-11-29
5988,1963,MSFT,78326.44,SELL,2025-01-05
5989,1375,SPY,80004.1,BUY,2025-09-14
5990,1237,NVDA,26563.89,BUY,2025-10-03
5991,1378,TSLA,64737.98,BUY,2025-12-08
5992,1167,TSLA,80104.94,SELL,2025-06-07
5993,1628,AAPL,10617.45,SELL,2025-09-28
5994,1590,TSLA,24172.8,SELL,2025-12-07
5995,1734,MSFT,58219.94,SELL,2025-03-29
5996,1328,TSLA,34687.42,BUY,2025-06-21
5997,1732,AAPL,56673.9,BUY,2025-12-08
5998,1384,TSLA,88970.24,BUY,2025-08-20
5999,1598,TSLA,81047.78,SELL,2025-05-29
6000,1663,TSLA,61841.69,SELL,2025-02-06
6001,1426,TSLA,30276.54,BUY,2025-04-07
6002,1785,NVDA,91328.66,SELL,2025-06-04
6003,1468,MSFT,96362.58,SELL,2025-03-20
6004,1813,QQQ,97414.28,BUY,2025-08-16
6005,1032,MSFT,9082.15,BUY,2025-08-31
6006,1917,QQQ,77699.72,SELL,2025-11-15
6007,1585,AAPL,86569.4,SELL,2025-11-08
6008,1326,MSFT,87156.77,BUY,2025-07-22
6009,1734,TSLA,96830.25,SELL,2025-03-17
6010,1977,MSFT,49685.84,SELL,2025-03-22
6011,1706,MSFT,60899.26,BUY,2025-07-10
6012,1382,TSLA,59253.66,SELL,2025-05-12
6013,1939,AAPL,41674.75,SELL,2025-03-18
6014,1451,SPY,93896.84,BUY,2025-06-20
6015,1704,QQQ,86430.18,SELL,2025-06-20
6016,1111,NVDA,8355.44,BUY,2025-04-25
6017,1017,AAPL,98687.34,BUY,2025-04-11
6018,1611,NVDA,67420.95,SELL,2025-12-23
6019,1015,MSFT,21184.87,BUY,2025-08-01
6020,1122,MSFT,58774.5,BUY,2025-11-21
6021,1323,NVDA,90035.45,SELL,2025-11-28
6022,1087,AAPL,13576.03,SELL,2025-12-23
6023,1342,QQQ,21960.9,BUY,2025-07-04
6024,1660,AAPL,72074.1,BUY,2025-09-26
6025,1353,SPY,82663.02,SELL,2025-05-06
6026,1009,MSFT,8338.01,SELL,2025-11-28
6027,1291,SPY,91190.35,BUY,2025-05-17
6028,1027,QQQ,56892.88,BUY,2025-02-06
6029,1352,MSFT,85161.39,BUY,2025-10-10
6030,1584,NVDA,63890.88,SELL,2025-08-01
6031,1785,TSLA,95547.35,BUY,2025-05-02
6032,1668,MSFT,97126.98,BUY,2025-12-11
6033,1062,TSLA,41611.36,SELL,2025-12-31
6034,1423,TSLA,73978.05,SELL,2025-03-30
6035,1970,MSFT,6061.12,BUY,2025-01-25
6036,1811,AAPL,60104.53,SELL,2025-12-27
6037,1580,NVDA,59957.08,SELL,2025-01-22
6038,1796,TSLA,67829.15,SELL,2025-07-07
6039,1123,AAPL,17798.15,BUY,2025-07-05
6040,1783,QQQ,24501.92,SELL,2025-03-14
6041,1973,AAPL,41715.03,SELL,2025-07-05
6042,1743,NVDA,46232.45,BUY,2025-11-15
6043,1013,TSLA,68890.49,SELL,2025-01-09
6044,1692,QQQ,71606.67,SELL,2025-08-08
6045,1960,MSFT,34033.46,BUY,2025-10-29
6046,1844,SPY,25836.29,SELL,2025-02-01
6047,1338,AAPL,42447.46,BUY,2025-04-25
6048,1239,NVDA,4403.19,BUY,2025-08-02
6049,1977,SPY,29420.63,BUY,2025-01-13
6050,1155,MSFT,99244.11,BUY,2025-08-02
6051,1765,AAPL,6093.2,SELL,2025-09-01
6052,1139,TSLA,98527.32,BUY,2025-12-01
6053,1235,MSFT,22362.19,BUY,2025-10-25
6054,1668,NVDA,30965.9,SELL,2025-11-19
6055,1372,SPY,89266.18,SELL,2025-06-30
6056,1197,TSLA,72967.82,BUY,2025-01-22
6057,1186,SPY,76983.76,SELL,2025-09-30
6058,1611,AAPL,6162.28,BUY,2025-12-11
6059,1609,AAPL,16132.06,BUY,2025-12-08
6060,1860,MSFT,68238.31,SELL,2025-12-23
6061,1225,TSLA,22152.39,BUY,2025-01-05
6062,1515,QQQ,27435.19,SELL,2025-11-21
6063,1572,SPY,90970.13,BUY,2025-06-14
6064,1939,QQQ,72037.56,SELL,2025-12-16
6065,1923,AAPL,90970.69,BUY,2025-02-17
6066,1867,AAPL,74926.39,SELL,2025-08-14
6067,1644,QQQ,32812.15,BUY,2025-09-09
6068,1019,AAPL,41982.27,SELL,2025-06-27
6069,1285,QQQ,71317.78,SELL,2025-04-27
6070,1766,AAPL,94317.28,SELL,2025-06-05
6071,1849,NVDA,22753.01,SELL,2025-07-26
6072,1579,SPY,21081.46,SELL,2025-08-21
6073,1835,QQQ,32466.86,BUY,2025-04-21
6074,1738,AAPL,60123.25,SELL,2025-04-25
6075,1905,QQQ,83909.36,SELL,2025-08-03
6076,1872,SPY,19554.5,BUY,2025-05-23
6077,1237,SPY,25884.39,BUY,2025-03-08
6078,1157,AAPL,17747.97,SELL,2025-07-26
6079,1335,SPY,12423.56,SELL,2025-04-18
6080,1637,QQQ,5973.29,BUY,2025-08-06
6081,1454,QQQ,4533.73,SELL,2025-03-16
6082,1844,SPY,59591.18,SELL,2025-04-17
6083,1087,QQQ,9457.68,SELL,2025-10-08
6084,1232,SPY,41596.65,BUY,2025-11-24
6085,1542,QQQ,17026.17,BUY,2025-01-23
6086,1818,QQQ,38830.78,SELL,2025-03-06
6087,1076,MSFT,77321.91,BUY,2025-02-22
6088,1692,AAPL,25548.82,SELL,2025-05-02
6089,1691,NVDA,81576.21,BUY,2025-03-27
6090,1508,NVDA,27806.24,BUY,2025-11-08
6091,1468,NVDA,7309.77,BUY,2025-08-09
6092,1029,AAPL,90573.08,SELL,2025-05-03
6093,1190,QQQ,93144.1,SELL,2025-11-01
6094,1953,TSLA,98239.52,SELL,2025-07-02
6095,1172,NVDA,32060.67,BUY,2025-10-01
6096,1390,NVDA,54032.73,SELL,2025-08-01
6097,1221,SPY,50054.75,BUY,2025-07-23
6098,1366,AAPL,89134.74,SELL,2025-06-22
6099,1553,SPY,22870.61,BUY,2025-08-04
6100,1817,SPY,77143.39,SELL,2025-10-11
6101,1065,TSLA,97595.29,SELL,2025-06-04
6102,1996,MSFT,19390.22,BUY,2025-02-17
6103,1066,SPY,66975.68,BUY,2025-11-01
6104,1567,AAPL,44336.3,BUY,2025-12-02
6105,1386,NVDA,18892.64,BUY,2025-09-28
6106,1507,AAPL,46063.23,SELL,2025-01-23
6107,1798,QQQ,85280.88,BUY,2025-09-20
6108,1217,TSLA,13149.78,SELL,2025-04-07
6109,1492,TSLA,63235.02,BUY,2025-01-21
6110,1980,TSLA,89360.83,BUY,2025-10-16
6111,1310,MSFT,15755.71,SELL,2025-06-07
6112,1951,SPY,76427.99,BUY,2025-02-21
6113,1366,QQQ,81471.39,BUY,2025-03-14
6114,1066,AAPL,9137.24,SELL,2025-11-14
6115,1966,MSFT,96561.17,BUY,2025-01-20
6116,1840,TSLA,14080.86,BUY,2025-06-16
6117,1802,SPY,30338.76,SELL,2025-09-22
6118,1646,SPY,29360.06,BUY,2025-05-04
6119,1754,SPY,76958.25,SELL,2025-04-02
6120,1300,SPY,68868.63,BUY,2025-06-03
6121,1771,AAPL,5061.82,SELL,2025-06-09
6122,1857,TSLA,36994.29,BUY,2025-10-31
6123,1666,MSFT,86080.89,BUY,2025-01-08
6124,1869,MSFT,88145.26,BUY,2025-09-28
6125,1438,QQQ,81195.81,SELL,2025-02-07
6126,1813,QQQ,6312.02,SELL,2025-10-11
6127,1006,SPY,20762.93,BUY,2025-11-12
6128,1899,MSFT,35877.44,BUY,2025-04-20
6129,1943,SPY,10826.72,BUY,2025-05-29
6130,1595,MSFT,38966.79,SELL,2025-08-13
6131,1713,SPY,44196.73,SELL,2025-02-09
6132,1521,MSFT,83914.82,SELL,2025-12-28
6133,1457,AAPL,89150.37,BUY,2025-04-23
6134,1809,QQQ,98279.89,SELL,2025-06-06
6135,1749,SPY,62177.22,SELL,2025-01-29
6136,1683,NVDA,73447.87,SELL,2025-09-17
6137,1625,AAPL,86560.5,SELL,2025-05-12
6138,1114,SPY,53603.22,SELL,2025-12-02
6139,1355,QQQ,69750.36,SELL,2025-07-13
6140,1147,QQQ,94909.66,BUY,2025-11-26
6141,1739,SPY,82703.61,SELL,2025-12-03
6142,1045,MSFT,14864.35,BUY,2025-12-05
6143,1922,SPY,61734.7,SELL,2025-08-01
6144,1494,QQQ,46490.34,SELL,2025-08-29
6145,1173,AAPL,73780.32,SELL,2025-06-23
6146,1123,AAPL,56080.99,BUY,2025-02-03
6147,1898,NVDA,32122.98,SELL,2025-05-09
6148,1927,MSFT,45178.47,BUY,2025-01-01
6149,1308,AAPL,78319.27,BUY,2025-04-27
6150,1150,MSFT,99649.94,BUY,2025-01-13
6151,1663,MSFT,49224.38,BUY,2025-11-07
6152,1327,AAPL,77798.57,BUY,2025-06-18
6153,1845,QQQ,62768.5,SELL,2025-11-04
6154,1548,TSLA,84459.22,BUY,2025-11-08
6155,1662,MSFT,49108.91,BUY,2025-10-26
6156,1309,SPY,94316.59,BUY,2025-04-27
6157,1917,TSLA,99916.34,BUY,2025-04-20
6158,1137,TSLA,48847.31,SELL,2025-01-12
6159,1889,QQQ,5186.78,SELL,2025-11-21
6160,1741,TSLA,75028.47,SELL,2025-12-09
6161,1283,MSFT,43303.2,SELL,2025-09-02
6162,1498,SPY,21144.98,BUY,2025-05-04
6163,1841,NVDA,19696.99,BUY,2025-11-29
6164,1758,NVDA,13519.55,BUY,2025-05-13
6165,1041,SPY,52270.58,SELL,2025-07-20
6166,1130,MSFT,4705.38,BUY,2025-11-29
6167,1100,AAPL,68202.62,BUY,2025-02-13
6168,1458,QQQ,31898.85,BUY,2025-10-04
6169,1132,SPY,59384.98,SELL,2025-04-16
6170,1752,SPY,12809.99,BUY,2025-11-28
6171,1362,SPY,32328.49,BUY,2025-09-19
6172,1163,MSFT,79625.39,SELL,2025-07-03
6173,1926,NVDA,44284.26,SELL,2025-03-22
6174,1746,SPY,74814.54,BUY,2025-02-22
6175,1659,SPY,4284.13,SELL,2025-10-07
6176,1183,QQQ,62595.59,BUY,2025-05-11
6177,1251,NVDA,16098.51,SELL,2025-11-03
6178,1269,AAPL,45651.11,SELL,2025-07-29
6179,1101,AAPL,45923.7,BUY,2025-02-04
6180,1073,SPY,55347.72,BUY,2025-02-06
6181,1375,MSFT,3162.11,BUY,2025-04-02
6182,1109,TSLA,63252.61,SELL,2025-05-07
6183,1826,AAPL,27327.78,BUY,2025-07-02
6184,1273,MSFT,65858.58,BUY,2025-11-16
6185,1256,AAPL,61386.37,BUY,2025-04-07
6186,1923,NVDA,32097.74,SELL,2025-12-09
6187,1938,SPY,77636.64,SELL,2025-07-13
6188,1040,SPY,21871.23,SELL,2025-08-09
6189,1379,QQQ,49354.24,BUY,2025-07-23
6190,1600,AAPL,35709.62,BUY,2025-06-23
6191,1296,NVDA,26499.18,BUY,2025-09-23
6192,1610,TSLA,1000.7,BUY,2025-09-16
6193,1043,MSFT,54021.82,SELL,2025-12-19
6194,1762,TSLA,92389.01,SELL,2025-06-09
6195,1094,MSFT,17068.21,BUY,2025-08-03
6196,1570,MSFT,72424.37,SELL,2025-09-03
6197,1310,QQQ,98647.97,BUY,2025-05-08
6198,1494,QQQ,72889.77,SELL,2025-03-29
6199,1322,SPY,6776.66,BUY,2025-11-01
6200,1656,AAPL,87824.15,SELL,2025-11-20
6201,1769,SPY,82966.44,BUY,2025-04-26
6202,1062,QQQ,71022.89,BUY,2025-07-01
6203,1489,QQQ,47543.76,BUY,2025-06-05
6204,1609,AAPL,28246.61,BUY,2025-11-17
6205,1610,NVDA,50780.37,BUY,2025-03-03
6206,1605,TSLA,7436.98,BUY,2025-05-28
6207,1943,TSLA,13840.4,SELL,2025-07-14
6208,1323,AAPL,18572.81,BUY,2025-02-05
6209,1200,MSFT,17093.91,BUY,2025-12-03
6210,1456,MSFT,62795.56,BUY,2025-08-27
6211,1058,TSLA,11391.74,BUY,2025-10-25
6212,1854,AAPL,94138.27,SELL,2025-10-21
6213,1770,TSLA,77143.48,BUY,2025-08-30
6214,1927,AAPL,67908.47,BUY,2025-12-05
6215,1886,QQQ,46502.32,SELL,2025-09-20
6216,1560,AAPL,21843.87,BUY,2025-05-17
6217,1444,MSFT,38497.03,SELL,2025-04-23
